,file,room,dataset,vol,computed_rt60,mean_rt60
22,/scratch/ci411/sonos_rirs/rirs/air/wav/air_booth_1_0_3.wav,air_booth,air,11.880000000000004,0.658625,0.6672031249999999
23,/scratch/ci411/sonos_rirs/rirs/air/wav/air_booth_1_1_1.wav,air_booth,air,11.880000000000004,0.67425,0.6672031249999999
24,/scratch/ci411/sonos_rirs/rirs/air/wav/air_booth_1_1_2.wav,air_booth,air,11.880000000000004,0.6683125,0.6672031249999999
25,/scratch/ci411/sonos_rirs/rirs/air/wav/air_booth_1_1_3.wav,air_booth,air,11.880000000000004,0.6673749999999999,0.6672031249999999
26,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_0_1.wav,air_lecture,air,370.818,1.3156875,1.2882447916666668
27,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_0_2.wav,air_lecture,air,370.818,1.3050625,1.2882447916666668
28,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_0_3.wav,air_lecture,air,370.818,1.271125,1.2882447916666668
29,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_0_4.wav,air_lecture,air,370.818,1.262,1.2882447916666668
30,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_0_5.wav,air_lecture,air,370.818,1.2753750000000001,1.2882447916666668
31,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_0_6.wav,air_lecture,air,370.818,1.262125,1.2882447916666668
32,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_1_1.wav,air_lecture,air,370.818,1.336625,1.2882447916666668
33,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_1_2.wav,air_lecture,air,370.818,1.318,1.2882447916666668
34,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_1_3.wav,air_lecture,air,370.818,1.2978125,1.2882447916666668
35,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_1_4.wav,air_lecture,air,370.818,1.2738125,1.2882447916666668
36,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_1_5.wav,air_lecture,air,370.818,1.2648125000000001,1.2882447916666668
37,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_0_1_6.wav,air_lecture,air,370.818,1.2586249999999999,1.2882447916666668
38,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_0_1.wav,air_lecture,air,370.818,1.3134375,1.2882447916666668
39,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_0_2.wav,air_lecture,air,370.818,1.30525,1.2882447916666668
40,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_0_3.wav,air_lecture,air,370.818,1.2701250000000002,1.2882447916666668
41,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_0_4.wav,air_lecture,air,370.818,1.262875,1.2882447916666668
42,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_0_5.wav,air_lecture,air,370.818,1.28225,1.2882447916666668
43,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_0_6.wav,air_lecture,air,370.818,1.2623125000000002,1.2882447916666668
44,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_1_1.wav,air_lecture,air,370.818,1.3324999999999998,1.2882447916666668
45,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_1_2.wav,air_lecture,air,370.818,1.3166875,1.2882447916666668
46,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_1_3.wav,air_lecture,air,370.818,1.3070625,1.2882447916666668
47,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_1_4.wav,air_lecture,air,370.818,1.2758125,1.2882447916666668
48,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_1_5.wav,air_lecture,air,370.818,1.27225,1.2882447916666668
49,/scratch/ci411/sonos_rirs/rirs/air/wav/air_lecture_1_1_6.wav,air_lecture,air,370.818,1.27625,1.2882447916666668
50,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_0_1.wav,air_meeting,air,124.0,0.658625,0.6598531249999999
51,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_0_2.wav,air_meeting,air,124.0,0.664625,0.6598531249999999
52,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_0_3.wav,air_meeting,air,124.0,0.6609999999999999,0.6598531249999999
53,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_0_4.wav,air_meeting,air,124.0,0.6491874999999999,0.6598531249999999
54,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_0_5.wav,air_meeting,air,124.0,0.6520625,0.6598531249999999
55,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_1_1.wav,air_meeting,air,124.0,0.65625,0.6598531249999999
56,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_1_2.wav,air_meeting,air,124.0,0.6605624999999999,0.6598531249999999
57,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_1_3.wav,air_meeting,air,124.0,0.661125,0.6598531249999999
58,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_1_4.wav,air_meeting,air,124.0,0.6611875,0.6598531249999999
59,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_0_1_5.wav,air_meeting,air,124.0,0.6688125,0.6598531249999999
60,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_0_1.wav,air_meeting,air,124.0,0.6549375,0.6598531249999999
61,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_0_2.wav,air_meeting,air,124.0,0.6645625,0.6598531249999999
62,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_0_3.wav,air_meeting,air,124.0,0.65925,0.6598531249999999
63,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_0_4.wav,air_meeting,air,124.0,0.655625,0.6598531249999999
64,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_0_5.wav,air_meeting,air,124.0,0.655,0.6598531249999999
65,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_1_1.wav,air_meeting,air,124.0,0.661,0.6598531249999999
66,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_1_2.wav,air_meeting,air,124.0,0.6606249999999999,0.6598531249999999
67,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_1_3.wav,air_meeting,air,124.0,0.6601875,0.6598531249999999
68,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_1_4.wav,air_meeting,air,124.0,0.662125,0.6598531249999999
69,/scratch/ci411/sonos_rirs/rirs/air/wav/air_meeting_1_1_5.wav,air_meeting,air,124.0,0.6703125000000001,0.6598531249999999
70,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_0_0_1.wav,air_office,air,92.8,0.6704375,0.6588385416666667
71,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_0_0_2.wav,air_office,air,92.8,0.6598125,0.6588385416666667
72,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_0_0_3.wav,air_office,air,92.8,0.6465625,0.6588385416666667
73,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_0_1_1.wav,air_office,air,92.8,0.6738124999999999,0.6588385416666667
74,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_0_1_2.wav,air_office,air,92.8,0.6565000000000001,0.6588385416666667
75,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_0_1_3.wav,air_office,air,92.8,0.6491874999999999,0.6588385416666667
76,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_1_0_1.wav,air_office,air,92.8,0.6708124999999999,0.6588385416666667
77,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_1_0_2.wav,air_office,air,92.8,0.6607500000000001,0.6588385416666667
78,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_1_0_3.wav,air_office,air,92.8,0.6446875,0.6588385416666667
79,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_1_1_1.wav,air_office,air,92.8,0.673875,0.6588385416666667
80,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_1_1_2.wav,air_office,air,92.8,0.6583125,0.6588385416666667
81,/scratch/ci411/sonos_rirs/rirs/air/wav/air_office_1_1_3.wav,air_office,air,92.8,0.6413125,0.6588385416666667
82,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s3r1front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.8190625,4.191482954545453
83,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s2r3_bformat.wav,alcuin-college-university-york,openair,21000.0,4.786625,4.191482954545453
84,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s1r1_bformat.wav,alcuin-college-university-york,openair,21000.0,4.818124999999999,4.191482954545453
85,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s4r1_bformat.wav,alcuin-college-university-york,openair,21000.0,,4.191482954545453
86,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s3r1_bformat.wav,alcuin-college-university-york,openair,21000.0,4.73075,4.191482954545453
87,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s1r3_bformat.wav,alcuin-college-university-york,openair,21000.0,4.739125,4.191482954545453
88,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s1r2_spist_bform.wav,alcuin-college-university-york,openair,21000.0,2.892375,4.191482954545453
89,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s4r1_spist_bform.wav,alcuin-college-university-york,openair,21000.0,,4.191482954545453
90,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s1r1front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.9331875,4.191482954545453
91,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s2r3front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.8301875,4.191482954545453
92,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s4r2_bformat.wav,alcuin-college-university-york,openair,21000.0,4.958374999999999,4.191482954545453
93,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s1r3_spist_bform.wav,alcuin-college-university-york,openair,21000.0,2.6581875,4.191482954545453
94,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s1r2front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.860437500000001,4.191482954545453
95,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s1r2_bformat.wav,alcuin-college-university-york,openair,21000.0,4.8578125000000005,4.191482954545453
96,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s2r2_spist_bform.wav,alcuin-college-university-york,openair,21000.0,2.8032500000000002,4.191482954545453
97,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s2r2front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.8862499999999995,4.191482954545453
98,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s2r1_bformat.wav,alcuin-college-university-york,openair,21000.0,4.8605625,4.191482954545453
99,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s3r1_spist_bform.wav,alcuin-college-university-york,openair,21000.0,,4.191482954545453
100,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s2r1front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.920125,4.191482954545453
101,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s2r3_spist_bform.wav,alcuin-college-university-york,openair,21000.0,3.2296875,4.191482954545453
102,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s2r2_bformat.wav,alcuin-college-university-york,openair,21000.0,4.7975,4.191482954545453
103,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s2r1_spist_bform.wav,alcuin-college-university-york,openair,21000.0,2.7225625,4.191482954545453
104,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/alcuin_s1r3front_bformat.wav,alcuin-college-university-york,openair,21000.0,4.8408750000000005,4.191482954545453
105,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s1r1_spist_bform.wav,alcuin-college-university-york,openair,21000.0,3.105375,4.191482954545453
106,/scratch/ci411/sonos_rirs/rirs/openair/alcuin-college-university-york/b-format/s4r2_spist_bform.wav,alcuin-college-university-york,openair,21000.0,2.1621875,4.191482954545453
107,/scratch/ci411/sonos_rirs/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s2r6.wav,arthur-sykes-rymer-auditorium-university-york,openair,1560.0,1.4059375,1.4123958333333333
108,/scratch/ci411/sonos_rirs/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s1r2.wav,arthur-sykes-rymer-auditorium-university-york,openair,1560.0,1.3996875,1.4123958333333333
109,/scratch/ci411/sonos_rirs/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s1r4.wav,arthur-sykes-rymer-auditorium-university-york,openair,1560.0,1.4180000000000001,1.4123958333333333
110,/scratch/ci411/sonos_rirs/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s2r4.wav,arthur-sykes-rymer-auditorium-university-york,openair,1560.0,1.4134375000000001,1.4123958333333333
111,/scratch/ci411/sonos_rirs/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s1r7.wav,arthur-sykes-rymer-auditorium-university-york,openair,1560.0,1.415,1.4123958333333333
112,/scratch/ci411/sonos_rirs/rirs/openair/arthur-sykes-rymer-auditorium-university-york/b-format/s2r7.wav,arthur-sykes-rymer-auditorium-university-york,openair,1560.0,1.4223124999999999,1.4123958333333333
113,/scratch/ci411/sonos_rirs/rirs/openair/central-hall-university-york/b-format/ir_centre_stalls.wav,central-hall-university-york,openair,8000.0,1.42975,1.3517395833333332
114,/scratch/ci411/sonos_rirs/rirs/openair/central-hall-university-york/b-format/ir_row_2l_diagonal_mid.wav,central-hall-university-york,openair,8000.0,1.32225,1.3517395833333332
115,/scratch/ci411/sonos_rirs/rirs/openair/central-hall-university-york/b-format/ir_row_3c_centre_front.wav,central-hall-university-york,openair,8000.0,1.3714375,1.3517395833333332
116,/scratch/ci411/sonos_rirs/rirs/openair/central-hall-university-york/b-format/ir_row_1l_sl_centre.wav,central-hall-university-york,openair,8000.0,1.3043125,1.3517395833333332
117,/scratch/ci411/sonos_rirs/rirs/openair/central-hall-university-york/b-format/ir_row_3l_centre_mid.wav,central-hall-university-york,openair,8000.0,1.3559375,1.3517395833333332
118,/scratch/ci411/sonos_rirs/rirs/openair/central-hall-university-york/b-format/ir_row_1c_sl_front.wav,central-hall-university-york,openair,8000.0,1.32675,1.3517395833333332
119,/scratch/ci411/sonos_rirs/rirs/openair/dixon-studio-theatre-university-york/b-format/r1_rir_bformat.wav,dixon-studio-theatre-university-york,openair,908.23,2.8928125,2.8915374999999996
120,/scratch/ci411/sonos_rirs/rirs/openair/dixon-studio-theatre-university-york/b-format/r4_rir_bformat.wav,dixon-studio-theatre-university-york,openair,908.23,2.907625,2.8915374999999996
121,/scratch/ci411/sonos_rirs/rirs/openair/dixon-studio-theatre-university-york/b-format/r5_rir_bformat.wav,dixon-studio-theatre-university-york,openair,908.23,2.8782500000000004,2.8915374999999996
122,/scratch/ci411/sonos_rirs/rirs/openair/dixon-studio-theatre-university-york/b-format/r2_rir_bformat.wav,dixon-studio-theatre-university-york,openair,908.23,2.8810000000000002,2.8915374999999996
123,/scratch/ci411/sonos_rirs/rirs/openair/dixon-studio-theatre-university-york/b-format/r3_rir_bformat.wav,dixon-studio-theatre-university-york,openair,908.23,2.898,2.8915374999999996
124,/scratch/ci411/sonos_rirs/rirs/openair/falkland-palace-royal-tennis-court/b-format/falkland_tennis_court_b_format.wav,falkland-palace-royal-tennis-court,openair,2300.0,4.7515,4.7515
125,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/kick_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,1.0494999999999999,1.1086015625
126,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/toma_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,1.1635,1.1086015625
127,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/crash_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,0.6385,1.1086015625
128,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/hh_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,0.9369375,1.1086015625
129,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/ride_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,0.5327500000000001,1.1086015625
130,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/snare_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,1.610375,1.1086015625
131,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/tomc_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,1.42125,1.1086015625
132,/scratch/ci411/sonos_rirs/rirs/openair/genesis-6-studio-live-room-drum-set/b-format/tomb_ir.wav,genesis-6-studio-live-room-drum-set,openair,35.2,1.516,1.1086015625
133,/scratch/ci411/sonos_rirs/rirs/openair/hamilton-mausoleum/b-format/hm2_000_bformat_48k.wav,hamilton-mausoleum,openair,9000.0,14.7225,14.7225
134,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-007.wav,heslington-church-vaa-group-2,openair,2000.0,2.643,2.3364285714285713
135,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-001.wav,heslington-church-vaa-group-2,openair,2000.0,2.3253749999999997,2.3364285714285713
136,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-005.wav,heslington-church-vaa-group-2,openair,2000.0,2.2506875,2.3364285714285713
137,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-002.wav,heslington-church-vaa-group-2,openair,2000.0,2.33425,2.3364285714285713
138,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-006.wav,heslington-church-vaa-group-2,openair,2000.0,2.3231875,2.3364285714285713
139,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-004.wav,heslington-church-vaa-group-2,openair,2000.0,2.3351249999999997,2.3364285714285713
140,/scratch/ci411/sonos_rirs/rirs/openair/heslington-church-vaa-group-2/b-format/impulseresponseheslingtonchurch-003.wav,heslington-church-vaa-group-2,openair,2000.0,2.143375,2.3364285714285713
141,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_c_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.9721875,4.884915178571428
142,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/middle_tunnel_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.8950625,4.884915178571428
143,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_a_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.9431875000000005,4.884915178571428
144,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_d_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.727375,4.884915178571428
145,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_a_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.805499999999999,4.884915178571428
146,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_d_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.9239375,4.884915178571428
147,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_f_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.8134999999999994,4.884915178571428
148,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_b_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.973375,4.884915178571428
149,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_f_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.7415,4.884915178571428
150,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_c_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.959125,4.884915178571428
151,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_e_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.9195625000000005,4.884915178571428
152,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_b_1way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.9766875,4.884915178571428
153,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/middle_tunnel_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.8716875,4.884915178571428
154,/scratch/ci411/sonos_rirs/rirs/openair/innocent-railway-tunnel/b-format/tunnel_entrance_e_4way_bformat.wav,innocent-railway-tunnel,openair,13000.0,4.866125,4.884915178571428
155,/scratch/ci411/sonos_rirs/rirs/openair/maes-howe/b-format/mh3_000_bformat_48k.wav,maes-howe,openair,100.0,0.62775,0.62775
156,/scratch/ci411/sonos_rirs/rirs/openair/r1-nuclear-reactor-hall/b-format/r1_bformat-48k.wav,r1-nuclear-reactor-hall,openair,3500.0,7.273375,9.60846875
157,/scratch/ci411/sonos_rirs/rirs/openair/r1-nuclear-reactor-hall/b-format/r1_bformat.wav,r1-nuclear-reactor-hall,openair,3500.0,11.943562499999999,9.60846875
158,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/tstr_ir.wav,ron-cooke-hub-university-york,openair,18000.0,0.8945,0.832763888888889
159,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/tsfthr.wav,ron-cooke-hub-university-york,openair,18000.0,0.8331875000000001,0.832763888888889
160,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/fsfr.wav,ron-cooke-hub-university-york,openair,18000.0,0.8758125,0.832763888888889
161,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/fssr.wav,ron-cooke-hub-university-york,openair,18000.0,0.8279375,0.832763888888889
162,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/sstr.wav,ron-cooke-hub-university-york,openair,18000.0,0.8535625,0.832763888888889
163,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/fstr.wav,ron-cooke-hub-university-york,openair,18000.0,0.8138124999999999,0.832763888888889
164,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/tsfr.wav,ron-cooke-hub-university-york,openair,18000.0,0.817625,0.832763888888889
165,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/tssr.wav,ron-cooke-hub-university-york,openair,18000.0,0.7879375000000001,0.832763888888889
166,/scratch/ci411/sonos_rirs/rirs/openair/ron-cooke-hub-university-york/b-format/ssfr.wav,ron-cooke-hub-university-york,openair,18000.0,0.7905,0.832763888888889
